,FileName,Label,ClassName
109,flowers_renamed\daisy\daisy_000120.png,0,daisy
110,flowers_renamed\daisy\daisy_000121.png,0,daisy
111,flowers_renamed\daisy\daisy_000123.png,0,daisy
112,flowers_renamed\daisy\daisy_000124.png,0,daisy
113,flowers_renamed\daisy\daisy_000125.png,0,daisy
114,flowers_renamed\daisy\daisy_000126.png,0,daisy
115,flowers_renamed\daisy\daisy_000127.png,0,daisy
116,flowers_renamed\daisy\daisy_000128.png,0,daisy
117,flowers_renamed\daisy\daisy_000129.png,0,daisy
118,flowers_renamed\daisy\daisy_000130.png,0,daisy
119,flowers_renamed\daisy\daisy_000131.png,0,daisy
120,flowers_renamed\daisy\daisy_000132.png,0,daisy
121,flowers_renamed\daisy\daisy_000133.png,0,daisy
122,flowers_renamed\daisy\daisy_000134.png,0,daisy
123,flowers_renamed\daisy\daisy_000135.png,0,daisy
124,flowers_renamed\daisy\daisy_000136.png,0,daisy
125,flowers_renamed\daisy\daisy_000137.png,0,daisy
126,flowers_renamed\daisy\daisy_000138.png,0,daisy
127,flowers_renamed\daisy\daisy_000140.png,0,daisy
128,flowers_renamed\daisy\daisy_000141.png,0,daisy
129,flowers_renamed\daisy\daisy_000142.png,0,daisy
130,flowers_renamed\daisy\daisy_000143.png,0,daisy
131,flowers_renamed\daisy\daisy_000144.png,0,daisy
132,flowers_renamed\daisy\daisy_000145.png,0,daisy
133,flowers_renamed\daisy\daisy_000146.png,0,daisy
134,flowers_renamed\daisy\daisy_000147.png,0,daisy
135,flowers_renamed\daisy\daisy_000148.png,0,daisy
136,flowers_renamed\daisy\daisy_000149.png,0,daisy
137,flowers_renamed\daisy\daisy_000150.png,0,daisy
138,flowers_renamed\daisy\daisy_000151.png,0,daisy
139,flowers_renamed\daisy\daisy_000152.png,0,daisy
140,flowers_renamed\daisy\daisy_000154.png,0,daisy
141,flowers_renamed\daisy\daisy_000155.png,0,daisy
142,flowers_renamed\daisy\daisy_000156.png,0,daisy
143,flowers_renamed\daisy\daisy_000158.png,0,daisy
144,flowers_renamed\daisy\daisy_000159.png,0,daisy
145,flowers_renamed\daisy\daisy_000160.png,0,daisy
146,flowers_renamed\daisy\daisy_000161.png,0,daisy
147,flowers_renamed\daisy\daisy_000162.png,0,daisy
148,flowers_renamed\daisy\daisy_000163.png,0,daisy
149,flowers_renamed\daisy\daisy_000164.png,0,daisy
150,flowers_renamed\daisy\daisy_000165.png,0,daisy
151,flowers_renamed\daisy\daisy_000166.png,0,daisy
152,flowers_renamed\daisy\daisy_000167.png,0,daisy
153,flowers_renamed\daisy\daisy_000168.png,0,daisy
154,flowers_renamed\daisy\daisy_000169.png,0,daisy
155,flowers_renamed\daisy\daisy_000170.png,0,daisy
156,flowers_renamed\daisy\daisy_000171.png,0,daisy
157,flowers_renamed\daisy\daisy_000173.png,0,daisy
158,flowers_renamed\daisy\daisy_000174.png,0,daisy
159,flowers_renamed\daisy\daisy_000175.png,0,daisy
160,flowers_renamed\daisy\daisy_000176.png,0,daisy
161,flowers_renamed\daisy\daisy_000177.png,0,daisy
162,flowers_renamed\daisy\daisy_000178.png,0,daisy
163,flowers_renamed\daisy\daisy_000179.png,0,daisy
164,flowers_renamed\daisy\daisy_000180.png,0,daisy
165,flowers_renamed\daisy\daisy_000181.png,0,daisy
166,flowers_renamed\daisy\daisy_000182.png,0,daisy
167,flowers_renamed\daisy\daisy_000183.png,0,daisy
168,flowers_renamed\daisy\daisy_000184.png,0,daisy
169,flowers_renamed\daisy\daisy_000185.png,0,daisy
170,flowers_renamed\daisy\daisy_000186.png,0,daisy
171,flowers_renamed\daisy\daisy_000187.png,0,daisy
172,flowers_renamed\daisy\daisy_000188.png,0,daisy
173,flowers_renamed\daisy\daisy_000189.png,0,daisy
174,flowers_renamed\daisy\daisy_000190.png,0,daisy
175,flowers_renamed\daisy\daisy_000191.png,0,daisy
176,flowers_renamed\daisy\daisy_000192.png,0,daisy
177,flowers_renamed\daisy\daisy_000193.png,0,daisy
178,flowers_renamed\daisy\daisy_000194.png,0,daisy
179,flowers_renamed\daisy\daisy_000195.png,0,daisy
180,flowers_renamed\daisy\daisy_000196.png,0,daisy
181,flowers_renamed\daisy\daisy_000197.png,0,daisy
182,flowers_renamed\daisy\daisy_000198.png,0,daisy
183,flowers_renamed\daisy\daisy_000199.png,0,daisy
184,flowers_renamed\daisy\daisy_000201.png,0,daisy
185,flowers_renamed\daisy\daisy_000202.png,0,daisy
186,flowers_renamed\daisy\daisy_000203.png,0,daisy
187,flowers_renamed\daisy\daisy_000204.png,0,daisy
188,flowers_renamed\daisy\daisy_000205.png,0,daisy
189,flowers_renamed\daisy\daisy_000206.png,0,daisy
190,flowers_renamed\daisy\daisy_000207.png,0,daisy
191,flowers_renamed\daisy\daisy_000208.png,0,daisy
192,flowers_renamed\daisy\daisy_000209.png,0,daisy
193,flowers_renamed\daisy\daisy_000210.png,0,daisy
194,flowers_renamed\daisy\daisy_000211.png,0,daisy
195,flowers_renamed\daisy\daisy_000212.png,0,daisy
196,flowers_renamed\daisy\daisy_000213.png,0,daisy
197,flowers_renamed\daisy\daisy_000214.png,0,daisy
198,flowers_renamed\daisy\daisy_000216.png,0,daisy
199,flowers_renamed\daisy\daisy_000217.png,0,daisy
200,flowers_renamed\daisy\daisy_000218.png,0,daisy
201,flowers_renamed\daisy\daisy_000219.png,0,daisy
202,flowers_renamed\daisy\daisy_000220.png,0,daisy
203,flowers_renamed\daisy\daisy_000221.png,0,daisy
204,flowers_renamed\daisy\daisy_000222.png,0,daisy
205,flowers_renamed\daisy\daisy_000223.png,0,daisy
206,flowers_renamed\daisy\daisy_000225.png,0,daisy
207,flowers_renamed\daisy\daisy_000226.png,0,daisy
208,flowers_renamed\daisy\daisy_000227.png,0,daisy
209,flowers_renamed\daisy\daisy_000228.png,0,daisy
210,flowers_renamed\daisy\daisy_000229.png,0,daisy
211,flowers_renamed\daisy\daisy_000230.png,0,daisy
212,flowers_renamed\daisy\daisy_000231.png,0,daisy
213,flowers_renamed\daisy\daisy_000232.png,0,daisy
214,flowers_renamed\daisy\daisy_000235.png,0,daisy
215,flowers_renamed\daisy\daisy_000236.png,0,daisy
216,flowers_renamed\daisy\daisy_000237.png,0,daisy
217,flowers_renamed\daisy\daisy_000238.png,0,daisy
218,flowers_renamed\daisy\daisy_000239.png,0,daisy
219,flowers_renamed\daisy\daisy_000240.png,0,daisy
220,flowers_renamed\daisy\daisy_000241.png,0,daisy
221,flowers_renamed\daisy\daisy_000242.png,0,daisy
222,flowers_renamed\daisy\daisy_000243.png,0,daisy
223,flowers_renamed\daisy\daisy_000245.png,0,daisy
224,flowers_renamed\daisy\daisy_000246.png,0,daisy
225,flowers_renamed\daisy\daisy_000247.png,0,daisy
226,flowers_renamed\daisy\daisy_000248.png,0,daisy
227,flowers_renamed\daisy\daisy_000249.png,0,daisy
228,flowers_renamed\daisy\daisy_000250.png,0,daisy
229,flowers_renamed\daisy\daisy_000251.png,0,daisy
230,flowers_renamed\daisy\daisy_000252.png,0,daisy
231,flowers_renamed\daisy\daisy_000253.png,0,daisy
232,flowers_renamed\daisy\daisy_000254.png,0,daisy
233,flowers_renamed\daisy\daisy_000255.png,0,daisy
234,flowers_renamed\daisy\daisy_000256.png,0,daisy
235,flowers_renamed\daisy\daisy_000257.png,0,daisy
236,flowers_renamed\daisy\daisy_000258.png,0,daisy
237,flowers_renamed\daisy\daisy_000259.png,0,daisy
238,flowers_renamed\daisy\daisy_000260.png,0,daisy
239,flowers_renamed\daisy\daisy_000261.png,0,daisy
240,flowers_renamed\daisy\daisy_000263.png,0,daisy
241,flowers_renamed\daisy\daisy_000264.png,0,daisy
242,flowers_renamed\daisy\daisy_000265.png,0,daisy
243,flowers_renamed\daisy\daisy_000266.png,0,daisy
244,flowers_renamed\daisy\daisy_000268.png,0,daisy
245,flowers_renamed\daisy\daisy_000269.png,0,daisy
246,flowers_renamed\daisy\daisy_000271.png,0,daisy
247,flowers_renamed\daisy\daisy_000272.png,0,daisy
248,flowers_renamed\daisy\daisy_000273.png,0,daisy
249,flowers_renamed\daisy\daisy_000274.png,0,daisy
250,flowers_renamed\daisy\daisy_000275.png,0,daisy
251,flowers_renamed\daisy\daisy_000276.png,0,daisy
252,flowers_renamed\daisy\daisy_000277.png,0,daisy
253,flowers_renamed\daisy\daisy_000278.png,0,daisy
254,flowers_renamed\daisy\daisy_000280.png,0,daisy
255,flowers_renamed\daisy\daisy_000281.png,0,daisy
256,flowers_renamed\daisy\daisy_000282.png,0,daisy
257,flowers_renamed\daisy\daisy_000283.png,0,daisy
258,flowers_renamed\daisy\daisy_000284.png,0,daisy
259,flowers_renamed\daisy\daisy_000285.png,0,daisy
260,flowers_renamed\daisy\daisy_000286.png,0,daisy
261,flowers_renamed\daisy\daisy_000287.png,0,daisy
262,flowers_renamed\daisy\daisy_000288.png,0,daisy
263,flowers_renamed\daisy\daisy_000289.png,0,daisy
264,flowers_renamed\daisy\daisy_000290.png,0,daisy
265,flowers_renamed\daisy\daisy_000291.png,0,daisy
266,flowers_renamed\daisy\daisy_000292.png,0,daisy
267,flowers_renamed\daisy\daisy_000294.png,0,daisy
268,flowers_renamed\daisy\daisy_000295.png,0,daisy
269,flowers_renamed\daisy\daisy_000296.png,0,daisy
270,flowers_renamed\daisy\daisy_000297.png,0,daisy
271,flowers_renamed\daisy\daisy_000298.png,0,daisy
272,flowers_renamed\daisy\daisy_000299.png,0,daisy
273,flowers_renamed\daisy\daisy_000301.png,0,daisy
274,flowers_renamed\daisy\daisy_000302.png,0,daisy
275,flowers_renamed\daisy\daisy_000303.png,0,daisy
276,flowers_renamed\daisy\daisy_000304.png,0,daisy
277,flowers_renamed\daisy\daisy_000305.png,0,daisy
278,flowers_renamed\daisy\daisy_000306.png,0,daisy
279,flowers_renamed\daisy\daisy_000307.png,0,daisy
280,flowers_renamed\daisy\daisy_000308.png,0,daisy
281,flowers_renamed\daisy\daisy_000309.png,0,daisy
282,flowers_renamed\daisy\daisy_000310.png,0,daisy
283,flowers_renamed\daisy\daisy_000311.png,0,daisy
284,flowers_renamed\daisy\daisy_000312.png,0,daisy
285,flowers_renamed\daisy\daisy_000313.png,0,daisy
286,flowers_renamed\daisy\daisy_000314.png,0,daisy
287,flowers_renamed\daisy\daisy_000315.png,0,daisy
288,flowers_renamed\daisy\daisy_000317.png,0,daisy
289,flowers_renamed\daisy\daisy_000318.png,0,daisy
290,flowers_renamed\daisy\daisy_000319.png,0,daisy
291,flowers_renamed\daisy\daisy_000320.png,0,daisy
292,flowers_renamed\daisy\daisy_000321.png,0,daisy
293,flowers_renamed\daisy\daisy_000322.png,0,daisy
294,flowers_renamed\daisy\daisy_000323.png,0,daisy
295,flowers_renamed\daisy\daisy_000324.png,0,daisy
296,flowers_renamed\daisy\daisy_000325.png,0,daisy
297,flowers_renamed\daisy\daisy_000327.png,0,daisy
298,flowers_renamed\daisy\daisy_000328.png,0,daisy
299,flowers_renamed\daisy\daisy_000329.png,0,daisy
300,flowers_renamed\daisy\daisy_000330.png,0,daisy
301,flowers_renamed\daisy\daisy_000331.png,0,daisy
302,flowers_renamed\daisy\daisy_000332.png,0,daisy
303,flowers_renamed\daisy\daisy_000333.png,0,daisy
304,flowers_renamed\daisy\daisy_000334.png,0,daisy
305,flowers_renamed\daisy\daisy_000335.png,0,daisy
306,flowers_renamed\daisy\daisy_000336.png,0,daisy
307,flowers_renamed\daisy\daisy_000337.png,0,daisy
308,flowers_renamed\daisy\daisy_000338.png,0,daisy
309,flowers_renamed\daisy\daisy_000339.png,0,daisy
310,flowers_renamed\daisy\daisy_000340.png,0,daisy
311,flowers_renamed\daisy\daisy_000342.png,0,daisy
312,flowers_renamed\daisy\daisy_000343.png,0,daisy
313,flowers_renamed\daisy\daisy_000344.png,0,daisy
314,flowers_renamed\daisy\daisy_000345.png,0,daisy
315,flowers_renamed\daisy\daisy_000346.png,0,daisy
316,flowers_renamed\daisy\daisy_000347.png,0,daisy
317,flowers_renamed\daisy\daisy_000348.png,0,daisy
318,flowers_renamed\daisy\daisy_000349.png,0,daisy
319,flowers_renamed\daisy\daisy_000350.png,0,daisy
320,flowers_renamed\daisy\daisy_000351.png,0,daisy
321,flowers_renamed\daisy\daisy_000352.png,0,daisy
322,flowers_renamed\daisy\daisy_000353.png,0,daisy
323,flowers_renamed\daisy\daisy_000354.png,0,daisy
324,flowers_renamed\daisy\daisy_000355.png,0,daisy
325,flowers_renamed\daisy\daisy_000356.png,0,daisy
326,flowers_renamed\daisy\daisy_000357.png,0,daisy
327,flowers_renamed\daisy\daisy_000358.png,0,daisy
328,flowers_renamed\daisy\daisy_000359.png,0,daisy
329,flowers_renamed\daisy\daisy_000360.png,0,daisy
330,flowers_renamed\daisy\daisy_000361.png,0,daisy
331,flowers_renamed\daisy\daisy_000362.png,0,daisy
332,flowers_renamed\daisy\daisy_000363.png,0,daisy
333,flowers_renamed\daisy\daisy_000364.png,0,daisy
334,flowers_renamed\daisy\daisy_000365.png,0,daisy
335,flowers_renamed\daisy\daisy_000367.png,0,daisy
336,flowers_renamed\daisy\daisy_000368.png,0,daisy
337,flowers_renamed\daisy\daisy_000369.png,0,daisy
338,flowers_renamed\daisy\daisy_000370.png,0,daisy
339,flowers_renamed\daisy\daisy_000371.png,0,daisy
340,flowers_renamed\daisy\daisy_000372.png,0,daisy
341,flowers_renamed\daisy\daisy_000373.png,0,daisy
342,flowers_renamed\daisy\daisy_000374.png,0,daisy
343,flowers_renamed\daisy\daisy_000375.png,0,daisy
344,flowers_renamed\daisy\daisy_000376.png,0,daisy
345,flowers_renamed\daisy\daisy_000377.png,0,daisy
346,flowers_renamed\daisy\daisy_000378.png,0,daisy
347,flowers_renamed\daisy\daisy_000379.png,0,daisy
348,flowers_renamed\daisy\daisy_000380.png,0,daisy
349,flowers_renamed\daisy\daisy_000381.png,0,daisy
350,flowers_renamed\daisy\daisy_000382.png,0,daisy
351,flowers_renamed\daisy\daisy_000384.png,0,daisy
352,flowers_renamed\daisy\daisy_000385.png,0,daisy
353,flowers_renamed\daisy\daisy_000386.png,0,daisy
354,flowers_renamed\daisy\daisy_000388.png,0,daisy
355,flowers_renamed\daisy\daisy_000389.png,0,daisy
356,flowers_renamed\daisy\daisy_000390.png,0,daisy
357,flowers_renamed\daisy\daisy_000391.png,0,daisy
358,flowers_renamed\daisy\daisy_000392.png,0,daisy
359,flowers_renamed\daisy\daisy_000393.png,0,daisy
360,flowers_renamed\daisy\daisy_000394.png,0,daisy
361,flowers_renamed\daisy\daisy_000395.png,0,daisy
362,flowers_renamed\daisy\daisy_000396.png,0,daisy
363,flowers_renamed\daisy\daisy_000397.png,0,daisy
364,flowers_renamed\daisy\daisy_000398.png,0,daisy
365,flowers_renamed\daisy\daisy_000399.png,0,daisy
366,flowers_renamed\daisy\daisy_000400.png,0,daisy
367,flowers_renamed\daisy\daisy_000401.png,0,daisy
368,flowers_renamed\daisy\daisy_000402.png,0,daisy
369,flowers_renamed\daisy\daisy_000403.png,0,daisy
370,flowers_renamed\daisy\daisy_000404.png,0,daisy
371,flowers_renamed\daisy\daisy_000405.png,0,daisy
372,flowers_renamed\daisy\daisy_000406.png,0,daisy
373,flowers_renamed\daisy\daisy_000407.png,0,daisy
374,flowers_renamed\daisy\daisy_000408.png,0,daisy
375,flowers_renamed\daisy\daisy_000409.png,0,daisy
376,flowers_renamed\daisy\daisy_000410.png,0,daisy
377,flowers_renamed\daisy\daisy_000411.png,0,daisy
378,flowers_renamed\daisy\daisy_000412.png,0,daisy
379,flowers_renamed\daisy\daisy_000413.png,0,daisy
380,flowers_renamed\daisy\daisy_000414.png,0,daisy
381,flowers_renamed\daisy\daisy_000416.png,0,daisy
382,flowers_renamed\daisy\daisy_000417.png,0,daisy
383,flowers_renamed\daisy\daisy_000418.png,0,daisy
384,flowers_renamed\daisy\daisy_000419.png,0,daisy
385,flowers_renamed\daisy\daisy_000421.png,0,daisy
386,flowers_renamed\daisy\daisy_000422.png,0,daisy
387,flowers_renamed\daisy\daisy_000423.png,0,daisy
388,flowers_renamed\daisy\daisy_000424.png,0,daisy
389,flowers_renamed\daisy\daisy_000425.png,0,daisy
390,flowers_renamed\daisy\daisy_000426.png,0,daisy
391,flowers_renamed\daisy\daisy_000427.png,0,daisy
392,flowers_renamed\daisy\daisy_000428.png,0,daisy
393,flowers_renamed\daisy\daisy_000429.png,0,daisy
394,flowers_renamed\daisy\daisy_000430.png,0,daisy
395,flowers_renamed\daisy\daisy_000432.png,0,daisy
396,flowers_renamed\daisy\daisy_000433.png,0,daisy
397,flowers_renamed\daisy\daisy_000434.png,0,daisy
398,flowers_renamed\daisy\daisy_000435.png,0,daisy
399,flowers_renamed\daisy\daisy_000436.png,0,daisy
400,flowers_renamed\daisy\daisy_000437.png,0,daisy
401,flowers_renamed\daisy\daisy_000438.png,0,daisy
402,flowers_renamed\daisy\daisy_000439.png,0,daisy
403,flowers_renamed\daisy\daisy_000440.png,0,daisy
404,flowers_renamed\daisy\daisy_000441.png,0,daisy
405,flowers_renamed\daisy\daisy_000442.png,0,daisy
406,flowers_renamed\daisy\daisy_000443.png,0,daisy
407,flowers_renamed\daisy\daisy_000444.png,0,daisy
408,flowers_renamed\daisy\daisy_000445.png,0,daisy
409,flowers_renamed\daisy\daisy_000446.png,0,daisy
410,flowers_renamed\daisy\daisy_000447.png,0,daisy
411,flowers_renamed\daisy\daisy_000448.png,0,daisy
412,flowers_renamed\daisy\daisy_000449.png,0,daisy
413,flowers_renamed\daisy\daisy_000451.png,0,daisy
414,flowers_renamed\daisy\daisy_000452.png,0,daisy
415,flowers_renamed\daisy\daisy_000453.png,0,daisy
416,flowers_renamed\daisy\daisy_000454.png,0,daisy
417,flowers_renamed\daisy\daisy_000456.png,0,daisy
418,flowers_renamed\daisy\daisy_000457.png,0,daisy
419,flowers_renamed\daisy\daisy_000458.png,0,daisy
420,flowers_renamed\daisy\daisy_000459.png,0,daisy
421,flowers_renamed\daisy\daisy_000460.png,0,daisy
422,flowers_renamed\daisy\daisy_000461.png,0,daisy
423,flowers_renamed\daisy\daisy_000462.png,0,daisy
424,flowers_renamed\daisy\daisy_000463.png,0,daisy
425,flowers_renamed\daisy\daisy_000464.png,0,daisy
426,flowers_renamed\daisy\daisy_000465.png,0,daisy
427,flowers_renamed\daisy\daisy_000466.png,0,daisy
428,flowers_renamed\daisy\daisy_000467.png,0,daisy
429,flowers_renamed\daisy\daisy_000468.png,0,daisy
430,flowers_renamed\daisy\daisy_000469.png,0,daisy
431,flowers_renamed\daisy\daisy_000470.png,0,daisy
432,flowers_renamed\daisy\daisy_000471.png,0,daisy
433,flowers_renamed\daisy\daisy_000472.png,0,daisy
434,flowers_renamed\daisy\daisy_000473.png,0,daisy
435,flowers_renamed\daisy\daisy_000474.png,0,daisy
436,flowers_renamed\daisy\daisy_000475.png,0,daisy
437,flowers_renamed\daisy\daisy_000476.png,0,daisy
438,flowers_renamed\daisy\daisy_000477.png,0,daisy
439,flowers_renamed\daisy\daisy_000478.png,0,daisy
440,flowers_renamed\daisy\daisy_000479.png,0,daisy
441,flowers_renamed\daisy\daisy_000480.png,0,daisy
442,flowers_renamed\daisy\daisy_000481.png,0,daisy
443,flowers_renamed\daisy\daisy_000482.png,0,daisy
444,flowers_renamed\daisy\daisy_000483.png,0,daisy
445,flowers_renamed\daisy\daisy_000484.png,0,daisy
446,flowers_renamed\daisy\daisy_000485.png,0,daisy
447,flowers_renamed\daisy\daisy_000486.png,0,daisy
448,flowers_renamed\daisy\daisy_000488.png,0,daisy
449,flowers_renamed\daisy\daisy_000489.png,0,daisy
450,flowers_renamed\daisy\daisy_000490.png,0,daisy
451,flowers_renamed\daisy\daisy_000491.png,0,daisy
452,flowers_renamed\daisy\daisy_000492.png,0,daisy
453,flowers_renamed\daisy\daisy_000493.png,0,daisy
454,flowers_renamed\daisy\daisy_000494.png,0,daisy
455,flowers_renamed\daisy\daisy_000495.png,0,daisy
456,flowers_renamed\daisy\daisy_000496.png,0,daisy
457,flowers_renamed\daisy\daisy_000497.png,0,daisy
458,flowers_renamed\daisy\daisy_000498.png,0,daisy
459,flowers_renamed\daisy\daisy_000499.png,0,daisy
460,flowers_renamed\daisy\daisy_000500.png,0,daisy
461,flowers_renamed\daisy\daisy_000501.png,0,daisy
462,flowers_renamed\daisy\daisy_000502.png,0,daisy
463,flowers_renamed\daisy\daisy_000503.png,0,daisy
464,flowers_renamed\daisy\daisy_000504.png,0,daisy
465,flowers_renamed\daisy\daisy_000505.png,0,daisy
466,flowers_renamed\daisy\daisy_000506.png,0,daisy
467,flowers_renamed\daisy\daisy_000507.png,0,daisy
468,flowers_renamed\daisy\daisy_000508.png,0,daisy
469,flowers_renamed\daisy\daisy_000510.png,0,daisy
470,flowers_renamed\daisy\daisy_000511.png,0,daisy
471,flowers_renamed\daisy\daisy_000512.png,0,daisy
472,flowers_renamed\daisy\daisy_000513.png,0,daisy
473,flowers_renamed\daisy\daisy_000514.png,0,daisy
474,flowers_renamed\daisy\daisy_000515.png,0,daisy
475,flowers_renamed\daisy\daisy_000516.png,0,daisy
476,flowers_renamed\daisy\daisy_000517.png,0,daisy
477,flowers_renamed\daisy\daisy_000518.png,0,daisy
478,flowers_renamed\daisy\daisy_000519.png,0,daisy
479,flowers_renamed\daisy\daisy_000520.png,0,daisy
480,flowers_renamed\daisy\daisy_000521.png,0,daisy
